,y_test,prediction
4093,1605.9096,1128.0
1987,7168.6686,4484.0
6160,3705.177,2500.0
7125,713.0718,1396.0
4383,3435.528,3306.0
3139,1757.712,1872.0
4829,1125.8678,2400.0
2950,697.0926,1808.0
512,4380.2982,3732.0
810,2848.2924,2036.0
8155,687.1056,948.0
7590,2290.352,1958.0
7039,4402.9354,4064.0
7201,1065.28,1914.0
1679,2203.798,3456.0
815,721.0614,872.0
4924,376.8428,1276.0
3309,1917.504,1980.0
3625,1323.6104,2864.0
8419,942.107,3022.0
6766,3453.5046,2284.0
279,3668.558,3478.0
5940,2780.3808,3462.0
6700,2572.6512,1718.0
2298,609.207,684.0
2403,175.7712,-1132.0
7620,6183.9504,4192.0
6684,157.1288,-462.0
3901,615.1992,618.0
3809,916.1408,1712.0
6525,2138.5496,2734.0
5979,1727.751,1868.0
7795,605.878,880.0
3827,1787.0072,2576.0
6175,3089.9778,2312.0
8384,633.8416,662.0
2912,399.48,-544.0
4835,4026.7584,3624.0
6549,2063.98,1652.0
3274,1025.332,1296.0
4158,796.9626,654.0
7730,176.437,-1304.0
171,3823.0236,2804.0
7737,7158.6816,5000.0
4293,425.4462,810.0
8358,121.1756,88.0
5674,1288.9888,1292.0
7497,1956.1204,1212.0
8207,3354.3004,2564.0
3866,6072.096,4012.0
309,3038.0454,3726.0
1827,245.0144,86.0
6946,4026.7584,3588.0
6796,6881.043,4206.0
7629,772.328,1208.0
1981,3563.3616,2414.0
4914,2087.283,1780.0
8068,1989.4104,2768.0
1779,2319.6472,2920.0
7170,1166.4816,1640.0
111,2732.4432,1672.0
1539,2475.4444,3262.0
7254,1844.266,2904.0
1758,108.5254,-112.0
6878,2588.6304,3496.0
1538,1330.2684,2408.0
5261,810.9444,1954.0
4988,615.1992,884.0
970,1998.7316,1708.0
7395,303.6048,-1042.0
7838,1844.266,2936.0
1188,778.986,2164.0
5230,1921.4988,2348.0
7164,6775.1808,4832.0
8392,836.2448,1752.0
2441,1332.9316,1400.0
7462,1973.4312,2416.0
4173,764.3384,834.0
5513,2192.4794,2384.0
3504,4122.6336,3632.0
262,1225.072,3946.0
198,2105.2596,2524.0
2288,2439.4912,2328.0
721,3499.4448,3840.0
2220,1255.033,1708.0
3923,3415.554,2972.0
3876,5033.448,2866.0
7974,1830.95,2920.0
7485,1901.5248,2708.0
8497,2247.075,2416.0
3882,3307.6944,2958.0
2018,181.0976,800.0
4468,7028.8506,4044.0
7691,849.5608,540.0
431,4997.4948,2964.0
7976,2504.7396,3660.0
5339,892.172,1464.0
3084,2336.958,1120.0
3258,567.2616,536.0
1617,311.5944,644.0
4352,1635.8706,1280.0
7293,178.4344,-400.0
106,1794.331,2546.0
6771,3894.93,3428.0
6229,4174.566,3062.0
1226,426.112,618.0
1039,1850.924,2912.0
2522,2396.88,3258.0
7810,2003.3922,1972.0
2413,171.7764,1024.0
3574,1867.569,2730.0
513,219.714,680.0
1725,1193.1136,472.0
7085,4482.1656,4160.0
7375,1557.972,1304.0
5774,3346.3108,3854.0
1822,1404.838,2376.0
6887,1587.933,2764.0
4729,2277.036,1344.0
2677,3384.2614,2288.0
3704,820.2656,1772.0
7545,1635.8706,3416.0
1964,5145.3024,3484.0
1339,2380.9008,3010.0
8186,1579.9434,3204.0
8463,810.9444,1966.0
301,254.3356,208.0
7773,1869.5664,2564.0
5945,1607.907,1302.0
5913,1890.872,2936.0
7071,5070.7328,2842.0
2642,3202.498,3456.0
5555,1557.972,2124.0
8159,1571.288,2196.0
310,3848.324,3128.0
2783,2680.5108,1928.0
6331,3124.5994,3796.0
1322,3149.234,2256.0
3708,683.1108,1832.0
3734,2878.2534,4084.0
5895,4082.6856,2408.0
6347,1030.6584,2436.0
8496,3715.164,3724.0
8055,2852.2872,2462.0
2965,3276.4018,2436.0
7850,3505.437,2084.0
1588,74.5696,-676.0
6438,563.2668,1148.0
5849,4287.752,2168.0
5192,44.6086,-1148.0
5000,1973.4312,2408.0
4738,2759.0752,1696.0
8058,667.1316,1718.0
3644,2059.9852,2702.0
8442,38.6164,-1244.0
7430,1749.7224,2306.0
7950,1897.53,1310.0
2430,445.4202,544.0
7717,2676.516,2756.0
4689,3815.034,4016.0
915,7017.532,3428.0
4356,3579.3408,2272.0
3878,3677.2134,2902.0
2320,4165.2448,5496.0
7720,885.514,698.0
4090,221.0456,-112.0
4009,89.883,-472.0
8092,1929.4884,1426.0
1966,165.7842,-1012.0
75,2290.352,1860.0
8380,3635.268,3876.0
1401,5201.2296,3704.0
8424,3739.1328,3246.0
7591,4339.0186,3610.0
2416,2705.1454,2590.0
2801,2636.568,1794.0
3532,2220.443,1244.0
4810,1687.1372,1944.0
5666,2966.139,1726.0
6587,311.5944,-1046.0
4682,1946.7992,1802.0
5936,1326.2736,2314.0
4042,2239.0854,1946.0
8165,4327.7,4832.0
6097,4022.7636,3476.0
6626,3605.307,2956.0
3249,1677.816,2696.0
7255,517.3266,2832.0
6564,3690.5294,2706.0
2408,189.0872,-1062.0
3211,4073.3644,1600.0
2668,645.1602,610.0
7464,2922.1962,2768.0
986,1418.154,2304.0
2082,5257.1568,3092.0
6977,2199.8032,2448.0
2424,3062.0142,3608.0
101,2854.9504,4340.0
6792,3124.5994,2638.0
6139,39.948,-1176.0
1486,5383.6588,3440.0
594,2886.243,2610.0
8069,3592.6568,2924.0
5042,5992.2,4206.0
1901,4402.9354,4126.0
1258,466.06,1592.0
5779,3355.632,1924.0
679,1259.6936,1928.0
2158,1677.816,1548.0
5551,1659.8394,2556.0
4602,377.5086,408.0
5549,1687.1372,1870.0
7207,1274.3412,3370.0
1205,571.2564,900.0
5749,1607.2412,844.0
2109,9371.8008,5584.0
1175,990.7104,3842.0
2257,1304.968,3060.0
4131,856.8846,1392.0
8290,371.5164,688.0
7934,1419.4856,1806.0
7046,3715.164,2266.0
948,2416.854,4044.0
6817,3338.3212,2172.0
5827,595.2252,-100.0
4243,857.5504,1076.0
2968,2143.876,2520.0
7210,1208.427,1264.0
8508,2587.9646,3264.0
4044,2233.0932,2460.0
2073,3791.0652,3708.0
5882,1214.4192,1322.0
8349,2936.178,3664.0
7432,280.9676,376.0
7217,319.584,-228.0
5241,531.3084,680.0
6337,2954.1546,4240.0
1312,4402.2696,3762.0
6286,2929.52,2996.0
312,2390.8878,1490.0
3339,1661.8368,924.0
7403,183.7608,1132.0
2410,1486.0656,1960.0
4593,2916.204,2368.0
5288,2376.906,2748.0
7932,647.1576,32.0
1565,6668.6528,4704.0
7608,2257.062,2356.0
4159,264.9884,2372.0
3218,2414.1908,2708.0
6110,1146.5076,3096.0
7541,5097.3648,3714.0
3409,2546.685,2002.0
4248,3648.584,2924.0
7707,328.9052,792.0
1611,6942.9624,4044.0
6815,1492.0578,2314.0
1381,792.302,1070.0
5735,122.5072,148.0
6186,2387.5588,3148.0
407,690.4346,676.0
6149,5890.9984,3332.0
4151,1970.768,3828.0
5070,2748.4224,2344.0
1677,577.9144,1408.0
5083,327.5736,656.0
5163,2267.7148,2830.0
7519,996.0368,1528.0
6655,5383.6588,3240.0
5400,649.155,620.0
7863,2796.36,1868.0
1335,1653.8472,1142.0
6385,3739.1328,2538.0
5761,5976.2208,4260.0
255,41.2796,-1212.0
3794,2037.348,1676.0
5375,1444.786,1752.0
2919,1058.622,2526.0
6243,1303.6364,1876.0
2941,1990.742,2382.0
7448,490.0288,1020.0
1801,2360.9268,2220.0
7284,4697.8848,4180.0
5011,3155.892,4012.0
8366,459.402,764.0
6617,1338.258,1526.0
7404,4996.829,4176.0
3881,1675.1528,1250.0
3919,1505.3738,1474.0
335,2055.9904,3516.0
551,1693.7952,2196.0
3333,2109.2544,2230.0
8075,316.9208,3214.0
3911,5033.448,4048.0
6210,4807.7418,2594.0
1716,3795.06,2926.0
6038,1384.1982,1986.0
6823,2773.057,2588.0
7133,117.1808,-836.0
6125,5522.811,3978.0
4814,4538.0928,3722.0
3899,958.752,544.0
1249,1665.8316,1528.0
6988,1556.6404,1794.0
4236,5759.17,3712.0
1880,316.9208,1348.0
1097,3415.554,4382.0
5125,539.298,976.0
2918,1448.115,1352.0
8354,1539.9954,2734.0
4679,3225.801,2992.0
1841,355.5372,-72.0
91,690.4346,716.0
5026,703.0848,1160.0
907,445.4202,2520.0
6880,3277.0676,2288.0
1628,491.3604,634.0
102,3896.2616,2932.0
1866,1328.271,3068.0
1193,1571.288,2516.0
1884,473.3838,1534.0
4926,163.7868,738.0
1416,3761.77,3816.0
8467,3881.614,2868.0
2326,2287.023,4002.0
2144,660.4736,612.0
2233,2857.6136,1600.0
2704,922.7988,1720.0
208,317.5866,-74.0
5289,768.999,910.0
4820,2109.2544,4208.0
8009,4229.1616,4144.0
1007,2059.9852,1956.0
19,2748.4224,3624.0
3198,4146.6024,3688.0
6612,1350.2424,3566.0
1316,2993.4368,2996.0
54,4815.0656,2412.0
3577,3835.008,3760.0
5955,305.6022,536.0
2295,711.0744,716.0
5184,2127.231,2274.0
4491,127.1678,232.0
7675,2109.2544,3852.0
4211,2025.3636,1812.0
2313,131.1626,170.0
1537,808.947,878.0
155,3589.9936,3188.0
3185,3199.8348,2408.0
6223,551.2824,2892.0
750,1842.9344,3684.0
6860,2241.7486,2812.0
5222,1672.4896,1744.0
2130,1856.2504,1692.0
2170,774.9912,1200.0
7808,1230.3984,1776.0
484,2999.429,2780.0
2037,642.497,2104.0
2662,4267.1122,3894.0
1350,369.519,258.0
2482,1701.7848,2284.0
5664,5086.712,4064.0
5954,4474.176,5256.0
6872,1765.7016,2368.0
1345,2931.5174,2696.0
7578,5937.6044,3612.0
7054,1967.439,2138.0
5654,3515.424,4012.0
2737,2956.152,2358.0
1146,805.618,1504.0
6358,1378.206,2434.0
193,467.3916,572.0
8466,673.7896,1024.0
4134,744.3644,910.0
8260,410.1328,1026.0
640,7192.6374,4348.0
8331,2223.772,3580.0
7244,287.6256,812.0
2698,1395.5168,1316.0
1076,623.1888,1256.0
3869,7136.7102,5558.0
4079,3950.1914,3672.0
7503,1743.0644,1256.0
8381,4739.8302,3556.0
3880,182.4292,-416.0
4435,2581.9724,2968.0
5624,53.264,-932.0
2363,4101.328,3020.0
4983,1464.76,3064.0
6303,788.3072,560.0
8367,215.7192,1584.0
293,1869.5664,1970.0
6462,3914.904,3324.0
1676,830.9184,916.0
2765,175.7712,962.0
8146,1691.7978,3884.0
8520,1193.1136,1512.0
2238,7478.2656,4496.0
6742,4572.0486,3424.0
5074,2376.906,1900.0
7805,5543.4508,3940.0
184,4739.8302,5012.0
3423,5141.3076,3880.0
1664,2759.0752,1776.0
6264,311.5944,782.0
1661,3399.5748,2422.0
1154,4364.319,4508.0
3767,402.1432,-384.0
6909,913.4776,1708.0
4907,5267.1438,3200.0
2582,117.8466,76.0
4575,1965.4416,1786.0
1227,2647.2208,3028.0
974,1020.6714,882.0
5391,1960.781,1358.0
4822,3175.866,4304.0
3588,1733.7432,1616.0
5517,4146.6024,3604.0
7820,649.8208,1300.0
3406,2050.664,1702.0
6538,1149.8366,1420.0
8227,341.5554,660.0
